时间戳,总价,单价,行为
2025-09-25 00:55:18,3108000,2072,价格过高
2025-09-25 00:55:19,3108000,2072,价格过高
2025-09-25 00:55:20,3108000,2072,价格过高
2025-09-25 00:55:20,3108000,2072,价格过高
2025-09-25 00:55:21,3108000,2072,价格过高
2025-09-25 00:55:21,3108000,2072,价格过高
2025-09-25 00:55:22,34108000,22738,价格过高
2025-09-25 00:55:22,3108000,2072,价格过高
2025-09-25 00:55:23,3108000,2072,价格过高
2025-09-25 00:55:23,3108000,2072,价格过高
2025-09-25 00:55:24,3160500,2107,价格过高
2025-09-25 00:55:25,3160500,2107,价格过高
2025-09-25 00:55:25,3160500,2107,价格过高
2025-09-25 00:55:26,3160500,2107,价格过高
2025-09-25 00:55:26,3160500,2107,价格过高
2025-09-25 00:55:27,3160500,2107,价格过高
2025-09-25 00:55:27,3160500,2107,价格过高
2025-09-25 00:55:28,3160500,2107,价格过高
2025-09-25 00:55:28,3003000,2002,价格过高
2025-09-25 00:55:29,3160500,2107,价格过高
2025-09-25 00:55:29,3160500,2107,价格过高
2025-09-25 00:55:30,3160500,2107,价格过高
2025-09-25 00:55:31,3160500,2107,价格过高
2025-09-25 00:55:31,3160500,2107,价格过高
2025-09-25 00:55:32,3003000,2002,价格过高
2025-09-25 00:55:32,3003000,2002,价格过高
2025-09-25 00:55:33,3055500,2037,价格过高
2025-09-25 00:55:33,3055500,2037,价格过高
2025-09-25 00:55:34,3055500,2037,价格过高
2025-09-25 00:55:34,3055500,2037,价格过高
2025-09-25 00:55:35,54,0,价格过低(异常)
2025-09-25 00:55:36,3160500,2107,价格过高
2025-09-25 00:55:36,3055500,2037,价格过高
2025-09-25 00:55:37,3108000,2072,价格过高
2025-09-25 00:55:37,3108000,2072,价格过高
2025-09-25 00:55:38,3108000,2072,价格过高
2025-09-25 00:55:38,3108000,2072,价格过高
2025-09-25 00:55:39,3108000,2072,价格过高
2025-09-25 00:55:39,3108000,2072,价格过高
2025-09-25 00:55:40,3108000,2072,价格过高
2025-09-25 00:55:40,57104,38,价格过低(异常)
2025-09-25 00:55:41,34108000,22738,价格过高
2025-09-25 00:55:42,3108000,2072,价格过高
2025-09-25 00:55:42,3108000,2072,价格过高
2025-09-25 00:55:43,3108000,2072,价格过高
2025-09-25 00:55:43,3108000,2072,价格过高
2025-09-25 00:55:44,3003000,2002,价格过高
2025-09-25 00:55:44,3003000,2002,价格过高
2025-09-25 00:55:45,3003000,2002,价格过高
2025-09-25 00:55:45,3108000,2072,价格过高
2025-09-25 00:55:46,57704,38,价格过低(异常)
2025-09-25 00:55:46,5,0,价格过低(异常)
2025-09-25 00:55:47,3108000,2072,价格过高
2025-09-25 00:55:47,3160500,2107,价格过高
2025-09-25 00:55:48,3160500,2107,价格过高
2025-09-25 00:55:48,3160500,2107,价格过高
2025-09-25 00:55:49,3160500,2107,价格过高
2025-09-25 00:55:49,3160500,2107,价格过高
2025-09-25 00:55:50,3160500,2107,价格过高
2025-09-25 00:55:50,3160500,2107,价格过高
2025-09-25 00:55:51,3160500,2107,价格过高
2025-09-25 00:55:52,2845500,1897,价格过高
2025-09-25 00:55:52,3003000,2002,价格过高
2025-09-25 00:55:53,3003000,2002,价格过高
2025-09-25 00:55:53,3003000,2002,价格过高
2025-09-25 00:55:54,3108000,2072,价格过高
2025-09-25 00:55:54,3108000,2072,价格过高
2025-09-25 00:55:55,3108000,2072,价格过高
2025-09-25 00:55:55,3108000,2072,价格过高
2025-09-25 00:55:56,3160500,2107,价格过高
2025-09-25 00:55:57,3160500,2107,价格过高
2025-09-25 00:55:57,3160500,2107,价格过高
2025-09-25 00:55:58,3160500,2107,价格过高
2025-09-25 00:55:58,3160500,2107,价格过高
2025-09-25 00:55:59,3160500,2107,价格过高
2025-09-25 00:55:59,3160500,2107,价格过高
2025-09-25 00:56:00,3108000,2072,价格过高
2025-09-25 00:56:00,3108000,2072,价格过高
2025-09-25 00:56:01,3108000,2072,价格过高
2025-09-25 00:56:01,57104,38,价格过低(异常)
2025-09-25 00:56:02,3160500,2107,价格过高
2025-09-25 00:56:03,3160500,2107,价格过高
2025-09-25 00:56:03,3160500,2107,价格过高
2025-09-25 00:56:04,3160500,2107,价格过高
2025-09-25 00:56:04,3160500,2107,价格过高
2025-09-25 00:56:05,3160500,2107,价格过高
2025-09-25 00:56:05,3160500,2107,价格过高
2025-09-25 00:56:06,3160500,2107,价格过高
2025-09-25 00:56:06,3160500,2107,价格过高
2025-09-25 00:56:08,3160500,2107,价格过高
2025-09-25 00:56:08,3160500,2107,价格过高
2025-09-25 00:56:09,3160500,2107,价格过高
2025-09-25 00:56:09,3160500,2107,价格过高
2025-09-25 00:56:10,3160500,2107,价格过高
2025-09-25 00:56:10,3160500,2107,价格过高
2025-09-25 00:56:11,3160500,2107,价格过高
2025-09-25 00:56:11,2898000,1932,价格过高
2025-09-25 00:56:12,2898000,1932,价格过高
2025-09-25 00:56:13,2950500,1967,价格过高
2025-09-25 00:56:13,2950500,1967,价格过高
2025-09-25 00:56:14,2950500,1967,价格过高
2025-09-25 00:56:14,3055500,2037,价格过高
2025-09-25 00:56:15,3055500,2037,价格过高
2025-09-25 00:56:15,3055500,2037,价格过高
2025-09-25 00:56:16,3055500,2037,价格过高
2025-09-25 00:56:16,3055500,2037,价格过高
2025-09-25 00:56:17,3055500,2037,价格过高
2025-09-25 00:56:17,5704,3,价格过低(异常)
2025-09-25 00:56:18,2793000,1862,价格过高
2025-09-25 00:56:19,2845500,1897,价格过高
2025-09-25 00:56:19,2845500,1897,价格过高
2025-09-25 00:56:20,2845500,1897,价格过高
2025-09-25 00:56:20,2898000,1932,价格过高
2025-09-25 00:56:21,3003000,2002,价格过高
2025-09-25 00:56:21,3003000,2002,价格过高
2025-09-25 00:56:22,3003000,2002,价格过高
2025-09-25 00:56:22,2845500,1897,价格过高
2025-09-25 00:56:23,57104,38,价格过低(异常)
2025-09-25 00:56:24,3003000,2002,价格过高
2025-09-25 00:56:24,57104,38,价格过低(异常)
2025-09-25 00:56:25,47454,31,价格过低(异常)
2025-09-25 00:56:26,3003000,2002,价格过高
2025-09-25 00:56:26,47454,31,价格过低(异常)
2025-09-25 00:56:27,2950500,1967,价格过高
2025-09-25 00:56:27,2950500,1967,价格过高
2025-09-25 00:56:28,3003000,2002,价格过高
2025-09-25 00:56:28,3003000,2002,价格过高
2025-09-25 00:56:29,57104,38,价格过低(异常)
2025-09-25 00:56:30,3003000,2002,价格过高
2025-09-25 00:56:30,3003000,2002,价格过高
2025-09-25 00:56:31,3003000,2002,价格过高
2025-09-25 00:56:31,3003000,2002,价格过高
2025-09-25 00:56:32,3108000,2072,价格过高
2025-09-25 00:56:32,3108000,2072,价格过高
2025-09-25 00:56:33,3108000,2072,价格过高
2025-09-25 00:56:33,3108000,2072,价格过高
2025-09-25 00:56:34,3108000,2072,价格过高
2025-09-25 00:56:34,57104,38,价格过低(异常)
2025-09-25 00:56:35,3108000,2072,价格过高
2025-09-25 00:56:36,3108000,2072,价格过高
2025-09-25 00:56:36,3108000,2072,价格过高
2025-09-25 00:56:37,3108000,2072,价格过高
2025-09-25 00:56:37,3108000,2072,价格过高
2025-09-25 00:56:38,3108000,2072,价格过高
2025-09-25 00:56:38,2950500,1967,价格过高
2025-09-25 00:56:39,3055500,2037,价格过高
2025-09-25 00:56:39,3055500,2037,价格过高
2025-09-25 00:56:40,57104,38,价格过低(异常)
2025-09-25 00:56:41,3108000,2072,价格过高
2025-09-25 00:56:41,3108000,2072,价格过高
2025-09-25 00:56:42,34108000,22738,价格过高
2025-09-25 00:56:42,2898800,1932,价格过高
2025-09-25 00:56:43,3108000,2072,价格过高
2025-09-25 00:56:43,3108000,2072,价格过高
2025-09-25 00:56:44,3108000,2072,价格过高
2025-09-25 00:56:44,3108000,2072,价格过高
2025-09-25 00:56:45,3108000,2072,价格过高
2025-09-25 00:56:45,57104,38,价格过低(异常)
2025-09-25 00:56:46,3108000,2072,价格过高
2025-09-25 00:56:47,34108000,22738,价格过高
2025-09-25 00:56:47,3108000,2072,价格过高
2025-09-25 00:56:48,3108000,2072,价格过高
2025-09-25 00:56:48,3108000,2072,价格过高
2025-09-25 00:56:49,3108000,2072,价格过高
2025-09-25 00:56:49,3108000,2072,价格过高
2025-09-25 00:56:50,2898000,1932,价格过高
2025-09-25 00:56:50,2898000,1932,价格过高
2025-09-25 00:56:52,3055500,2037,价格过高
2025-09-25 00:56:52,3055500,2037,价格过高
2025-09-25 00:56:53,3055500,2037,价格过高
2025-09-25 00:56:53,3055500,2037,价格过高
2025-09-25 00:56:54,2898000,1932,价格过高
2025-09-25 00:56:54,3003000,2002,价格过高
2025-09-25 00:56:55,3003000,2002,价格过高
2025-09-25 00:56:55,3003000,2002,价格过高
2025-09-25 00:56:56,3003000,2002,价格过高
2025-09-25 00:56:56,57104,38,价格过低(异常)
2025-09-25 00:56:57,3055500,2037,价格过高
2025-09-25 00:56:57,3055500,2037,价格过高
2025-09-25 00:56:58,2793000,1862,价格过高
2025-09-25 00:56:58,3055500,2037,价格过高
2025-09-25 00:56:59,3055500,2037,价格过高
2025-09-25 00:56:59,3108000,2072,价格过高
2025-09-25 00:57:00,3108000,2072,价格过高
2025-09-25 00:57:00,3108000,2072,价格过高
2025-09-25 00:57:01,3108000,2072,价格过高
2025-09-25 00:57:01,56744,37,价格过低(异常)
2025-09-25 00:57:02,3055500,2037,价格过高
2025-09-25 00:57:03,3055500,2037,价格过高
2025-09-25 00:57:03,3055500,2037,价格过高
2025-09-25 00:57:04,3055500,2037,价格过高
2025-09-25 00:57:04,3055500,2037,价格过高
2025-09-25 00:57:05,3055500,2037,价格过高
2025-09-25 00:57:05,2845500,1897,价格过高
2025-09-25 00:57:06,2950500,1967,价格过高
2025-09-25 00:57:06,3003000,2002,价格过高
2025-09-25 00:57:08,3108000,2072,价格过高
2025-09-25 00:57:08,3108000,2072,价格过高
2025-09-25 00:57:09,3108000,2072,价格过高
2025-09-25 00:57:09,2845500,1897,价格过高
2025-09-25 00:57:10,2898000,1932,价格过高
2025-09-25 00:57:10,3108000,2072,价格过高
2025-09-25 00:57:11,3108000,2072,价格过高
2025-09-25 00:57:11,3108000,2072,价格过高
2025-09-25 00:57:12,34108000,22738,价格过高
2025-09-25 00:57:12,47453,31,价格过低(异常)
2025-09-25 00:57:13,3003000,2002,价格过高
2025-09-25 00:57:13,3003000,2002,价格过高
2025-09-25 00:57:14,3003000,2002,价格过高
2025-09-25 00:57:14,3003000,2002,价格过高
2025-09-25 00:57:15,3055500,2037,价格过高
2025-09-25 00:57:15,3055500,2037,价格过高
2025-09-25 00:57:16,3055500,2037,价格过高
2025-09-25 00:57:16,3055500,2037,价格过高
2025-09-25 00:57:17,34108000,22738,价格过高
2025-09-25 00:57:18,3108000,2072,价格过高
2025-09-25 00:57:18,3108000,2072,价格过高
2025-09-25 00:57:19,3108000,2072,价格过高
2025-09-25 00:57:19,3108000,2072,价格过高
2025-09-25 00:57:20,3108000,2072,价格过高
2025-09-25 00:57:20,3108000,2072,价格过高
2025-09-25 00:57:21,2898000,1932,价格过高
2025-09-25 00:57:21,2950500,1967,价格过高
2025-09-25 00:57:22,57104,38,价格过低(异常)
2025-09-25 00:57:23,2950500,1967,价格过高
2025-09-25 00:57:23,3055500,2037,价格过高
2025-09-25 00:57:24,3055500,2037,价格过高
2025-09-25 00:57:24,3108000,2072,价格过高
2025-09-25 00:57:25,3108000,2072,价格过高
2025-09-25 00:57:25,3108000,2072,价格过高
2025-09-25 00:57:26,3108000,2072,价格过高
2025-09-25 00:57:26,3108000,2072,价格过高
2025-09-25 00:57:27,3108000,2072,价格过高
2025-09-25 00:57:28,3108000,2072,价格过高
2025-09-25 00:57:28,3003000,2002,价格过高
2025-09-25 00:57:29,3003000,2002,价格过高
2025-09-25 00:57:29,3003000,2002,价格过高
2025-09-25 00:57:30,3055500,2037,价格过高
2025-09-25 00:57:30,3055500,2037,价格过高
2025-09-25 00:57:31,3055500,2037,价格过高
2025-09-25 00:57:31,3055500,2037,价格过高
2025-09-25 00:57:32,3055500,2037,价格过高
2025-09-25 00:57:33,47454,31,价格过低(异常)
2025-09-25 00:57:33,3003000,2002,价格过高
2025-09-25 00:57:34,3003000,2002,价格过高
2025-09-25 00:57:34,3055500,2037,价格过高
2025-09-25 00:57:35,3055500,2037,价格过高
2025-09-25 00:57:35,3055500,2037,价格过高
2025-09-25 00:57:36,3003000,2002,价格过高
2025-09-25 00:57:36,3003000,2002,价格过高
2025-09-25 00:57:37,3003000,2002,价格过高
2025-09-25 00:57:38,3055500,2037,价格过高
2025-09-25 00:57:39,3055500,2037,价格过高
2025-09-25 00:57:39,3055500,2037,价格过高
2025-09-25 00:57:40,3055500,2037,价格过高
2025-09-25 00:57:40,2950500,1967,价格过高
2025-09-25 00:57:41,2950500,1967,价格过高
2025-09-25 00:57:41,3003000,2002,价格过高
2025-09-25 00:57:42,3003000,2002,价格过高
2025-09-25 00:57:42,57104,38,价格过低(异常)
2025-09-25 00:57:43,3055500,2037,价格过高
2025-09-25 00:57:43,3055500,2037,价格过高
2025-09-25 00:57:44,3055500,2037,价格过高
2025-09-25 00:57:44,3055500,2037,价格过高
2025-09-25 00:57:45,3055500,2037,价格过高
2025-09-25 00:57:45,3055500,2037,价格过高
2025-09-25 00:57:46,3055500,2037,价格过高
2025-09-25 00:57:46,3055500,2037,价格过高
2025-09-25 00:57:47,3055500,2037,价格过高
2025-09-25 00:57:48,47454,31,价格过低(异常)
2025-09-25 00:57:48,3055500,2037,价格过高
2025-09-25 00:57:49,3055500,2037,价格过高
2025-09-25 00:57:49,3055500,2037,价格过高
2025-09-25 00:57:50,3055500,2037,价格过高
2025-09-25 00:57:50,3055500,2037,价格过高
2025-09-25 00:57:51,3055500,2037,价格过高
2025-09-25 00:57:51,3055500,2037,价格过高
2025-09-25 00:57:52,3055500,2037,价格过高
2025-09-25 00:57:53,3055500,2037,价格过高
2025-09-25 00:57:53,3055500,2037,价格过高
2025-09-25 00:57:54,3055500,2037,价格过高
2025-09-25 00:57:54,3055500,2037,价格过高
2025-09-25 00:57:55,3055500,2037,价格过高
2025-09-25 00:57:55,3003000,2002,价格过高
2025-09-25 00:57:56,3055500,2037,价格过高
2025-09-25 00:57:56,3055500,2037,价格过高
2025-09-25 00:57:57,3055500,2037,价格过高
2025-09-25 00:57:58,3055500,2037,价格过高
2025-09-25 00:57:58,3055500,2037,价格过高
2025-09-25 00:57:59,3055500,2037,价格过高
2025-09-25 00:57:59,2950500,1967,价格过高
2025-09-25 00:58:00,2950500,1967,价格过高
2025-09-25 00:58:00,3003000,2002,价格过高
2025-09-25 00:58:01,3003000,2002,价格过高
2025-09-25 00:58:01,3055500,2037,价格过高
2025-09-25 00:58:02,3055500,2037,价格过高
2025-09-25 00:58:03,3055500,2037,价格过高
2025-09-25 00:58:03,3003000,2002,价格过高
2025-09-25 00:58:04,3055500,2037,价格过高
2025-09-25 00:58:04,3055500,2037,价格过高
2025-09-25 00:58:05,3055500,2037,价格过高
2025-09-25 00:58:05,3055500,2037,价格过高
2025-09-25 00:58:06,3055500,2037,价格过高
2025-09-25 00:58:06,3055500,2037,价格过高
2025-09-25 00:58:07,3055500,2037,价格过高
2025-09-25 00:58:08,47454,31,价格过低(异常)
2025-09-25 00:58:08,3003000,2002,价格过高
2025-09-25 00:58:09,3055500,2037,价格过高
2025-09-25 00:58:09,3055500,2037,价格过高
2025-09-25 00:58:10,3055500,2037,价格过高
2025-09-25 00:58:10,3055500,2037,价格过高
2025-09-25 00:58:11,2898000,1932,价格过高
2025-09-25 00:58:11,2950500,1967,价格过高
2025-09-25 00:58:12,3055500,2037,价格过高
2025-09-25 00:58:13,3055500,2037,价格过高
2025-09-25 00:58:13,3055500,2037,价格过高
2025-09-25 00:58:14,3055500,2037,价格过高
2025-09-25 00:58:14,3055500,2037,价格过高
2025-09-25 00:58:15,3003000,2002,价格过高
2025-09-25 00:58:15,3003000,2002,价格过高
2025-09-25 00:58:16,3003000,2002,价格过高
2025-09-25 00:58:16,3055500,2037,价格过高
2025-09-25 00:58:17,3055500,2037,价格过高
2025-09-25 00:58:18,3055500,2037,价格过高
2025-09-25 00:58:18,2898000,1932,价格过高
2025-09-25 00:58:19,2898000,1932,价格过高
2025-09-25 00:58:19,3003000,2002,价格过高
2025-09-25 00:58:20,3003000,2002,价格过高
2025-09-25 00:58:20,3055500,2037,价格过高
2025-09-25 00:58:21,3055500,2037,价格过高
2025-09-25 00:58:21,3055500,2037,价格过高
2025-09-25 00:58:22,2845500,1897,价格过高
2025-09-25 00:58:23,3055500,2037,价格过高
2025-09-25 00:58:23,3055500,2037,价格过高
2025-09-25 00:58:24,3055500,2037,价格过高
2025-09-25 00:58:24,3055500,2037,价格过高
2025-09-25 00:58:25,3055500,2037,价格过高
2025-09-25 00:58:25,57104,38,价格过低(异常)
2025-09-25 00:58:26,3055500,2037,价格过高
2025-09-25 00:58:26,2793000,1862,价格过高
2025-09-25 00:58:27,2845500,1897,价格过高
2025-09-25 00:58:28,3003000,2002,价格过高
2025-09-25 00:58:28,3003000,2002,价格过高
2025-09-25 00:58:29,3003000,2002,价格过高
2025-09-25 00:58:29,3055500,2037,价格过高
2025-09-25 00:58:30,2845500,1897,价格过高
2025-09-25 00:58:30,3003000,2002,价格过高
2025-09-25 00:58:31,3003000,2002,价格过高
2025-09-25 00:58:31,3055500,2037,价格过高
2025-09-25 00:58:32,3055500,2037,价格过高
2025-09-25 00:58:33,3055500,2037,价格过高
2025-09-25 00:58:33,3055500,2037,价格过高
2025-09-25 00:58:34,3055500,2037,价格过高
2025-09-25 00:58:34,3003000,2002,价格过高
2025-09-25 00:58:35,3003000,2002,价格过高
2025-09-25 00:58:35,3003000,2002,价格过高
2025-09-25 00:58:36,3055500,2037,价格过高
2025-09-25 00:58:36,3055500,2037,价格过高
2025-09-25 00:58:37,3055500,2037,价格过高
2025-09-25 00:58:38,2793000,1862,价格过高
2025-09-25 00:58:38,2793000,1862,价格过高
2025-09-25 00:58:39,2950500,1967,价格过高
2025-09-25 00:58:39,3003000,2002,价格过高
2025-09-25 00:58:40,3003000,2002,价格过高
2025-09-25 00:58:40,3055500,2037,价格过高
2025-09-25 00:58:41,3055500,2037,价格过高
2025-09-25 00:58:41,3055500,2037,价格过高
2025-09-25 00:58:42,3003000,2002,价格过高
2025-09-25 00:58:43,3055500,2037,价格过高
2025-09-25 00:58:43,3055500,2037,价格过高
2025-09-25 00:58:44,3055500,2037,价格过高
2025-09-25 00:58:44,3055500,2037,价格过高
2025-09-25 00:58:44,3055500,2037,价格过高
2025-09-25 00:58:45,2898000,1932,价格过高
2025-09-25 00:58:45,2950500,1967,价格过高
2025-09-25 00:58:46,2950500,1967,价格过高
2025-09-25 00:58:46,3055500,2037,价格过高
2025-09-25 00:58:47,3055500,2037,价格过高
2025-09-25 00:58:48,3055500,2037,价格过高
2025-09-25 00:58:48,3055500,2037,价格过高
2025-09-25 00:58:49,2950500,1967,价格过高
2025-09-25 00:58:49,2950500,1967,价格过高
2025-09-25 00:58:50,2950500,1967,价格过高
2025-09-25 00:58:50,3003000,2002,价格过高
2025-09-25 00:58:51,3003000,2002,价格过高
2025-09-25 00:58:51,3003000,2002,价格过高
2025-09-25 00:58:52,3003000,2002,价格过高
2025-09-25 00:58:53,3055500,2037,价格过高
2025-09-25 00:58:53,3055500,2037,价格过高
2025-09-25 00:58:54,3055500,2037,价格过高
2025-09-25 00:58:54,3055500,2037,价格过高
2025-09-25 00:58:55,3055500,2037,价格过高
2025-09-25 00:58:55,3055500,2037,价格过高
2025-09-25 00:58:56,3055500,2037,价格过高
2025-09-25 00:58:56,3055500,2037,价格过高
2025-09-25 00:58:57,3055500,2037,价格过高
2025-09-25 00:58:58,3055500,2037,价格过高
2025-09-25 00:58:58,3055500,2037,价格过高
2025-09-25 00:58:59,3055500,2037,价格过高
2025-09-25 00:58:59,3055500,2037,价格过高
2025-09-25 00:59:00,3055500,2037,价格过高
2025-09-25 00:59:00,3055500,2037,价格过高
2025-09-25 00:59:01,2950500,1967,价格过高
2025-09-25 00:59:01,3055500,2037,价格过高
2025-09-25 00:59:02,3055500,2037,价格过高
2025-09-25 00:59:03,3055500,2037,价格过高
2025-09-25 00:59:03,3055500,2037,价格过高
2025-09-25 00:59:04,3055500,2037,价格过高
2025-09-25 00:59:04,2950500,1967,价格过高
2025-09-25 00:59:05,2950500,1967,价格过高
2025-09-25 00:59:05,3003000,2002,价格过高
2025-09-25 00:59:06,3003000,2002,价格过高
2025-09-25 00:59:06,3003000,2002,价格过高
2025-09-25 00:59:07,3055500,2037,价格过高
2025-09-25 00:59:07,3055500,2037,价格过高
2025-09-25 00:59:08,3055500,2037,价格过高
2025-09-25 00:59:08,2845500,1897,价格过高
2025-09-25 00:59:09,2898000,1932,价格过高
2025-09-25 00:59:09,2898000,1932,价格过高
2025-09-25 00:59:10,3003000,2002,价格过高
2025-09-25 00:59:10,3003000,2002,价格过高
2025-09-25 00:59:11,3055500,2037,价格过高
2025-09-25 00:59:11,3055500,2037,价格过高
2025-09-25 00:59:12,3055500,2037,价格过高
2025-09-25 00:59:13,3055500,2037,价格过高
2025-09-25 00:59:13,3055500,2037,价格过高
2025-09-25 00:59:14,3055500,2037,价格过高
2025-09-25 00:59:14,3055500,2037,价格过高
2025-09-25 00:59:15,3055500,2037,价格过高
2025-09-25 00:59:15,3055500,2037,价格过高
2025-09-25 00:59:16,2793000,1862,价格过高
2025-09-25 00:59:16,574104,382,价格过低(异常)
2025-09-25 00:59:17,47454,31,价格过低(异常)
2025-09-25 00:59:18,3055500,2037,价格过高
2025-09-25 00:59:18,3055500,2037,价格过高
2025-09-25 00:59:19,3055500,2037,价格过高
2025-09-25 00:59:19,3055500,2037,价格过高
2025-09-25 00:59:20,3003000,2002,价格过高
2025-09-25 00:59:20,3055500,2037,价格过高
2025-09-25 00:59:21,3108000,2072,价格过高
2025-09-25 00:59:22,3108000,2072,价格过高
2025-09-25 00:59:22,3108000,2072,价格过高
2025-09-25 00:59:23,3108000,2072,价格过高
2025-09-25 00:59:23,3003000,2002,价格过高
2025-09-25 00:59:24,3108000,2072,价格过高
2025-09-25 00:59:24,3108000,2072,价格过高
2025-09-25 00:59:25,3108000,2072,价格过高
2025-09-25 00:59:25,3108000,2072,价格过高
2025-09-25 00:59:26,3108000,2072,价格过高
2025-09-25 00:59:26,3108000,2072,价格过高
2025-09-25 00:59:27,3108000,2072,价格过高
2025-09-25 00:59:27,2793000,1862,价格过高
2025-09-25 00:59:28,2793000,1862,价格过高
2025-09-25 00:59:28,2793000,1862,价格过高
2025-09-25 00:59:29,3108000,2072,价格过高
2025-09-25 00:59:29,3108000,2072,价格过高
2025-09-25 00:59:30,3108000,2072,价格过高
2025-09-25 00:59:30,57104,38,价格过低(异常)
2025-09-25 00:59:31,57404,38,价格过低(异常)
2025-09-25 00:59:32,3003000,2002,价格过高
2025-09-25 00:59:32,3108000,2072,价格过高
2025-09-25 00:59:33,3108000,2072,价格过高
2025-09-25 00:59:33,3108000,2072,价格过高
2025-09-25 00:59:34,3108000,2072,价格过高
2025-09-25 00:59:34,3108000,2072,价格过高
2025-09-25 00:59:35,2793000,1862,价格过高
2025-09-25 00:59:35,3003000,2002,价格过高
2025-09-25 00:59:36,57104,38,价格过低(异常)
2025-09-25 00:59:37,3003000,2002,价格过高
2025-09-25 00:59:37,34108000,22738,价格过高
2025-09-25 00:59:38,3108000,2072,价格过高
2025-09-25 00:59:38,3108000,2072,价格过高
2025-09-25 00:59:39,47453,31,价格过低(异常)
2025-09-25 00:59:39,57103,38,价格过低(异常)
2025-09-25 00:59:40,3055500,2037,价格过高
2025-09-25 00:59:40,3055500,2037,价格过高
2025-09-25 00:59:41,56574,37,价格过低(异常)
2025-09-25 00:59:42,3108000,2072,价格过高
2025-09-25 00:59:42,3108000,2072,价格过高
2025-09-25 00:59:43,2793000,1862,价格过高
2025-09-25 00:59:43,3003000,2002,价格过高
2025-09-25 00:59:44,3003000,2002,价格过高
2025-09-25 00:59:44,3003000,2002,价格过高
2025-09-25 00:59:45,3003000,2002,价格过高
2025-09-25 00:59:45,3055500,2037,价格过高
2025-09-25 00:59:46,574103,382,价格过低(异常)
2025-09-25 00:59:47,3108000,2072,价格过高
2025-09-25 00:59:47,3108000,2072,价格过高
2025-09-25 00:59:48,47454,31,价格过低(异常)
2025-09-25 00:59:48,3108000,2072,价格过高
2025-09-25 00:59:49,3108000,2072,价格过高
2025-09-25 00:59:49,3108000,2072,价格过高
2025-09-25 00:59:50,3108000,2072,价格过高
2025-09-25 00:59:50,57104,38,价格过低(异常)
2025-09-25 00:59:51,574104,382,价格过低(异常)
2025-09-25 00:59:52,3108000,2072,价格过高
2025-09-25 00:59:52,3108000,2072,价格过高
2025-09-25 00:59:53,3108000,2072,价格过高
2025-09-25 00:59:53,3108000,2072,价格过高
2025-09-25 00:59:54,3108000,2072,价格过高
2025-09-25 00:59:54,2793000,1862,价格过高
2025-09-25 00:59:55,3055500,2037,价格过高
2025-09-25 00:59:55,3108000,2072,价格过高
2025-09-25 00:59:56,57104,38,价格过低(异常)
2025-09-25 00:59:57,3108000,2072,价格过高
2025-09-25 00:59:57,3108000,2072,价格过高
2025-09-25 00:59:58,3108000,2072,价格过高
2025-09-25 00:59:58,2793000,1862,价格过高
2025-09-25 00:59:59,2950500,1967,价格过高
2025-09-25 00:59:59,3055500,2037,价格过高
2025-09-25 01:00:00,3055500,2037,价格过高
2025-09-25 01:00:00,3055500,2037,价格过高
2025-09-25 01:00:02,3108000,2072,价格过高
2025-09-25 01:00:02,3003000,2002,价格过高
2025-09-25 01:00:03,3108000,2072,价格过高
2025-09-25 01:00:03,3108000,2072,价格过高
2025-09-25 01:00:04,3108000,2072,价格过高
2025-09-25 01:00:04,3108000,2072,价格过高
2025-09-25 01:00:05,3108000,2072,价格过高
2025-09-25 01:00:05,3108000,2072,价格过高
2025-09-25 01:00:07,3108000,2072,价格过高
2025-09-25 01:00:07,3108000,2072,价格过高
2025-09-25 01:00:08,3108000,2072,价格过高
2025-09-25 01:00:08,3108000,2072,价格过高
2025-09-25 01:00:09,3108000,2072,价格过高
2025-09-25 01:00:09,3108000,2072,价格过高
2025-09-25 01:00:10,3003800,2002,价格过高
2025-09-25 01:00:10,3003000,2002,价格过高
2025-09-25 01:00:11,57104,38,价格过低(异常)
2025-09-25 01:00:11,3108000,2072,价格过高
2025-09-25 01:00:12,3108800,2072,价格过高
2025-09-25 01:00:13,3108000,2072,价格过高
2025-09-25 01:00:13,3108000,2072,价格过高
2025-09-25 01:00:14,2950500,1967,价格过高
2025-09-25 01:00:14,2950500,1967,价格过高
2025-09-25 01:00:15,3055500,2037,价格过高
2025-09-25 01:00:15,3055500,2037,价格过高
2025-09-25 01:00:16,3055500,2037,价格过高
2025-09-25 01:00:17,3055500,2037,价格过高
2025-09-25 01:00:17,3108000,2072,价格过高
2025-09-25 01:00:18,3108000,2072,价格过高
2025-09-25 01:00:18,34108000,22738,价格过高
2025-09-25 01:00:19,3108000,2072,价格过高
2025-09-25 01:00:19,3108000,2072,价格过高
2025-09-25 01:00:20,3108000,2072,价格过高
2025-09-25 01:00:21,2845500,1897,价格过高
2025-09-25 01:00:22,2845500,1897,价格过高
2025-09-25 01:00:22,2950500,1967,价格过高
2025-09-25 01:00:23,56574,37,价格过低(异常)
2025-09-25 01:00:23,57104,38,价格过低(异常)
2025-09-25 01:00:24,3003000,2002,价格过高
2025-09-25 01:00:24,3003000,2002,价格过高
2025-09-25 01:00:25,2793000,1862,价格过高
2025-09-25 01:00:25,57104,38,价格过低(异常)
2025-09-25 01:00:26,3003000,2002,价格过高
2025-09-25 01:00:27,3108000,2072,价格过高
